"Wavenumber","Intensity"
"2701.725","972.67"
"2703.697","993"
"2705.669","970"
"2707.639","974.33"
"2709.608","968.33"
"2711.575","955"
"2713.542","940"
"2715.507","956"
"2717.471","955.33"
"2719.434","938.33"
"2721.396","910.67"
"2723.356","923.67"
"2725.315","911.33"
"2727.273","904.67"
"2729.23","895.33"
"2731.186","894.33"
"2733.14","884.67"
"2735.093","878.67"
"2737.045","874.33"
"2738.996","877"
"2740.946","866"
"2742.894","867"
"2744.841","855.33"
"2746.787","871.33"
"2748.732","851.67"
"2750.675","848"
"2752.618","844.33"
"2754.559","821.33"
"2756.499","819"
"2758.438","808.33"
"2760.375","812.33"
"2762.311","820"
"2764.247","818"
"2766.181","828"
"2768.113","816.33"
"2770.045","816.67"
"2771.975","809"
"2773.905","791.67"
"2775.833","766"
"2777.76","749.67"
"2779.685","743.67"
"2781.61","728.33"
"2783.533","711.33"
"2785.455","719.67"
"2787.376","699.33"
"2789.296","702.33"
"2791.214","670.67"
"2793.132","665.33"
"2795.048","646"
"2796.963","641.67"
"2798.877","640.67"
"2800.79","629.67"
"2802.701","623.33"
"2804.611","601.33"
"2806.521","598.33"
"2808.429","578"
"2810.335","577.67"
"2812.241","554.67"
"2814.146","540"
"2816.049","532"
"2817.951","502"
"2819.852","-1.33"
"2821.752","1.67"
"2823.65","-3"
"2825.548","-0.67"
